Date,Time,TargetTemp,ActualTemp,System,SystemAge,BuildingID,10
6/4/13,7:00:01,69.0,73,7,16.0,7,
6/5/13,8:00:01,68.0,63,14,10.0,6,
6/6/13,9:00:01,69.0,80,2,,19,
6/7/13,10:00:01,67.0,76,3,24.0,16,
6/8/13,11:00:01,68.0,77,14,18.0,20,
6/9/13,12:00:01,66.0,60,16,4.0,16,
6/10/13,13:00:01,,74,18,8.0,1,
6/11/13,14:00:01,66.0,78,8,21.0,19,
6/12/13,15:00:01,,77,6,5.0,19,
6/13/13,16:00:01,66.0,74,9,10.0,19,
6/14/13,17:00:01,65.0,61,18,26.0,4,
6/15/13,18:00:01,70.0,80,7,13.0,8,
6/16/13,19:00:01,67.0,58,3,,11,
6/17/13,20:00:01,67.0,63,16,,1,
6/18/13,21:00:01,65.0,76,17,27.0,13,
6/19/13,22:00:01,65.0,69,5,19.0,19,
6/20/13,23:00:01,67.0,55,2,26.0,1,
6/21/13,0:13:19,65.0,71,2,13.0,18,
6/22/13,1:13:19,66.0,55,20,25.0,2,
6/23/13,2:13:19,68.0,65,20,24.0,15,
6/24/13,3:13:19,67.0,79,20,30.0,1,
6/25/13,4:13:19,69.0,58,19,20.0,4,
6/26/13,5:13:19,70.0,77,6,23.0,10,
6/27/13,6:13:19,67.0,68,13,3.0,20,
6/28/13,7:13:19,68.0,62,10,4.0,9,
6/29/13,8:13:19,65.0,63,7,2.0,9,
6/30/13,9:13:19,68.0,79,15,22.0,13,
6/1/13,10:13:19,69.0,66,17,9.0,19,
6/2/13,11:13:19,70.0,75,11,10.0,18,
6/3/13,12:13:19,69.0,73,1,16.0,12,
6/4/13,13:13:19,,64,1,29.0,7,
6/5/13,14:13:19,65.0,64,2,,5,
6/6/13,15:13:19,68.0,67,16,15.0,1,
6/7/13,16:13:19,67.0,55,2,26.0,6,
6/8/13,17:13:19,67.0,60,2,28.0,9,
6/9/13,18:13:19,69.0,55,18,27.0,8,
6/10/13,19:13:19,70.0,66,7,16.0,1,
6/11/13,20:13:19,65.0,74,15,4.0,15,
6/12/13,21:13:19,67.0,60,7,,12,
6/13/13,22:13:19,69.0,66,2,,7,
6/14/13,23:13:19,,77,14,9.0,1,
6/15/13,0:43:51,69.0,56,16,26.0,12,
6/16/13,1:43:51,,68,20,7.0,4,
6/17/13,2:43:51,66.0,60,6,21.0,19,
6/18/13,3:43:51,65.0,67,7,21.0,10,
6/19/13,4:43:51,69.0,69,5,3.0,13,
6/20/13,5:43:51,70.0,61,19,22.0,9,
6/21/13,6:43:51,70.0,78,10,23.0,17,
6/22/13,7:43:51,70.0,68,15,23.0,17,
6/23/13,8:43:51,70.0,74,14,20.0,11,
6/24/13,9:43:51,65.0,76,15,9.0,7,
6/25/13,10:43:51,70.0,75,1,10.0,11,
6/26/13,11:43:51,67.0,72,8,2.0,12,
6/27/13,12:43:51,,75,5,14.0,3,
6/28/13,13:43:51,70.0,70,4,28.0,17,
6/29/13,14:43:51,70.0,63,9,20.0,18,
6/30/13,15:43:51,68.0,70,10,23.0,2,
6/1/13,16:43:51,70.0,57,4,17.0,10,
6/2/13,17:43:51,66.0,79,1,14.0,4,
6/3/13,18:43:51,66.0,67,20,30.0,13,
6/4/13,19:43:51,65.0,77,1,19.0,19,
6/5/13,20:43:51,66.0,63,15,,20,
6/6/13,21:43:51,70.0,60,2,,18,
6/7/13,22:43:51,66.0,77,6,16.0,15,
6/8/13,23:43:51,,67,9,5.0,13,
6/9/13,0:13:20,65.0,61,12,2.0,17,
6/10/13,1:13:20,67.0,63,4,18.0,8,
6/11/13,2:13:20,66.0,77,1,21.0,15,
6/12/13,3:13:20,68.0,56,4,28.0,12,
6/13/13,4:13:20,66.0,62,18,14.0,1,
6/14/13,5:13:20,66.0,57,4,26.0,11,
6/15/13,6:13:20,67.0,56,8,24.0,13,
6/16/13,7:13:20,70.0,61,9,4.0,5,
6/17/13,8:13:20,68.0,59,5,16.0,8,
6/18/13,9:13:20,70.0,65,6,22.0,1,
6/19/13,10:13:20,69.0,70,6,12.0,7,
6/20/13,11:13:20,,61,4,25.0,8,
6/21/13,12:13:20,68.0,60,18,3.0,18,
6/22/13,13:13:20,69.0,68,8,27.0,7,
6/23/13,14:13:20,69.0,75,11,27.0,6,
6/24/13,15:13:20,70.0,69,9,2.0,11,
6/25/13,16:13:20,65.0,69,10,27.0,17,
6/26/13,17:13:20,67.0,76,9,22.0,5,
6/27/13,18:13:20,66.0,74,19,17.0,7,
6/28/13,19:13:20,69.0,70,14,3.0,1,
6/29/13,20:13:20,69.0,68,10,18.0,18,
6/30/13,21:13:20,66.0,55,17,23.0,4,
6/1/13,22:13:20,69.0,64,18,25.0,10,
6/2/13,23:13:20,65.0,70,2,29.0,6,
6/3/13,0:33:07,70.0,57,8,14.0,2,
6/4/13,1:33:07,67.0,73,15,26.0,1,
6/5/13,2:33:07,65.0,70,17,9.0,10,
6/6/13,3:33:07,67.0,69,8,15.0,7,
6/7/13,4:33:07,69.0,80,4,27.0,1,
6/8/13,5:33:07,67.0,60,12,17.0,8,
6/9/13,6:33:07,67.0,58,20,1.0,10,
6/10/13,7:33:07,,63,6,22.0,20,
6/11/13,8:33:07,65.0,56,4,30.0,3,
6/12/13,9:33:07,70.0,58,15,7.0,18,
6/13/13,10:33:07,68.0,59,3,27.0,5,
6/14/13,11:33:07,,56,10,30.0,12,
6/15/13,12:33:07,70.0,80,8,28.0,2,
6/16/13,13:33:07,66.0,80,2,29.0,15,
6/17/13,14:33:07,70.0,76,3,14.0,20,
6/18/13,15:33:07,66.0,72,15,21.0,2,
6/19/13,16:33:07,69.0,72,4,23.0,17,
6/20/13,17:33:07,66.0,67,20,19.0,15,
6/21/13,18:33:07,65.0,77,18,23.0,20,
6/22/13,19:33:07,,58,2,8.0,2,
6/23/13,20:33:07,69.0,78,9,9.0,13,
6/24/13,21:33:07,65.0,78,5,10.0,15,
6/25/13,22:33:07,69.0,74,17,7.0,2,
6/26/13,23:33:07,66.0,65,5,10.0,9,
6/27/13,0:00:01,67.0,78,3,5.0,17,
6/28/13,1:00:01,66.0,78,13,7.0,5,
6/29/13,2:00:01,66.0,80,14,4.0,13,
6/30/13,3:00:01,65.0,77,15,18.0,20,
6/1/13,4:00:01,,74,15,20.0,1,
6/2/13,5:00:01,70.0,59,7,9.0,6,
6/3/13,6:00:01,68.0,77,18,18.0,4,
6/4/13,7:00:01,68.0,80,2,25.0,16,
6/5/13,8:00:01,70.0,68,9,16.0,5,
6/6/13,9:00:01,65.0,59,20,4.0,2,
6/7/13,10:00:01,68.0,74,5,,13,
6/8/13,11:00:01,65.0,64,8,6.0,8,
6/9/13,12:00:01,66.0,71,14,17.0,2,
6/10/13,13:00:01,70.0,66,12,7.0,7,
6/11/13,14:00:01,67.0,60,9,29.0,15,
6/12/13,15:00:01,,63,13,10.0,17,
6/13/13,16:00:01,69.0,78,5,10.0,19,
6/14/13,17:00:01,66.0,77,20,8.0,12,
6/15/13,18:00:01,70.0,73,17,5.0,10,
6/16/13,19:00:01,65.0,74,10,23.0,11,
6/17/13,20:00:01,69.0,79,18,24.0,14,
6/18/13,21:00:01,67.0,78,11,15.0,3,
6/19/13,22:00:01,70.0,71,8,,7,
6/20/13,23:00:01,70.0,79,6,15.0,1,
6/21/13,0:13:19,65.0,69,14,,15,
6/22/13,1:13:19,70.0,69,19,22.0,3,
6/23/13,2:13:19,70.0,72,3,14.0,10,
6/24/13,3:13:19,68.0,66,14,,6,
6/25/13,4:13:19,68.0,77,4,1.0,15,
6/26/13,5:13:19,67.0,63,7,2.0,17,
6/27/13,6:13:19,69.0,58,8,7.0,15,
6/28/13,7:13:19,66.0,75,2,,19,
6/29/13,8:13:19,66.0,68,10,6.0,2,
6/30/13,9:13:19,70.0,67,8,16.0,14,
6/1/13,10:13:19,65.0,60,8,14.0,18,
6/2/13,11:13:19,70.0,59,20,26.0,1,
6/3/13,12:13:19,65.0,67,19,27.0,5,
6/4/13,13:13:19,,71,6,11.0,6,
6/5/13,14:13:19,67.0,75,12,,1,
6/6/13,15:13:19,66.0,58,1,8.0,18,
6/7/13,16:13:19,68.0,66,5,19.0,6,
6/8/13,17:13:19,65.0,79,16,15.0,17,
6/9/13,18:13:19,,68,4,11.0,19,
6/10/13,19:13:19,68.0,73,10,24.0,5,
6/11/13,20:13:19,66.0,58,12,7.0,18,
6/12/13,21:13:19,65.0,73,16,11.0,3,
6/13/13,22:13:19,68.0,79,14,,19,
6/14/13,23:13:19,66.0,75,2,22.0,15,
6/15/13,0:43:51,,61,20,17.0,18,
6/16/13,1:43:51,68.0,65,17,2.0,16,
6/17/13,2:43:51,67.0,77,18,17.0,13,
6/18/13,3:43:51,,70,18,11.0,20,
6/19/13,4:43:51,67.0,80,1,16.0,12,
6/20/13,5:43:51,67.0,64,14,11.0,9,
6/21/13,6:43:51,,63,2,1.0,20,
6/22/13,7:43:51,,67,2,28.0,19,
6/23/13,8:43:51,69.0,57,10,29.0,16,
6/24/13,9:43:51,,78,10,14.0,4,
6/25/13,10:43:51,,55,11,27.0,7,
6/26/13,11:43:51,70.0,70,6,15.0,5,
6/27/13,12:43:51,,70,2,20.0,6,
6/28/13,13:43:51,70.0,59,3,13.0,5,
6/29/13,14:43:51,65.0,69,3,5.0,4,
6/30/13,15:43:51,65.0,78,11,26.0,16,
6/1/13,16:43:51,68.0,66,20,7.0,10,
6/2/13,17:43:51,68.0,72,4,,18,
6/3/13,18:43:51,67.0,70,9,17.0,18,
6/4/13,19:43:51,68.0,78,17,,11,
6/5/13,20:43:51,67.0,60,5,7.0,12,
6/6/13,21:43:51,68.0,63,17,24.0,18,
6/7/13,22:43:51,66.0,72,10,15.0,16,
6/8/13,23:43:51,68.0,73,11,1.0,19,
6/9/13,0:13:20,65.0,74,13,16.0,2,
6/10/13,1:13:20,65.0,78,3,2.0,2,
6/11/13,2:13:20,70.0,61,7,7.0,12,
6/12/13,3:13:20,70.0,61,15,6.0,5,
6/13/13,4:13:20,68.0,66,1,17.0,16,
6/14/13,5:13:20,70.0,71,10,22.0,11,
6/15/13,6:13:20,68.0,76,16,24.0,16,
6/16/13,7:13:20,67.0,62,10,,15,
6/17/13,8:13:20,70.0,59,15,19.0,14,
6/18/13,9:13:20,67.0,57,11,1.0,17,
6/19/13,10:13:20,,64,14,,5,
6/20/13,11:13:20,69.0,64,1,23.0,2,
6/21/13,12:13:20,70.0,55,3,14.0,14,
6/22/13,13:13:20,66.0,75,1,8.0,4,
6/23/13,14:13:20,67.0,66,19,19.0,18,
6/24/13,15:13:20,65.0,75,19,2.0,15,
6/25/13,16:13:20,69.0,60,13,1.0,15,
6/26/13,17:13:20,70.0,73,8,8.0,7,
6/27/13,18:13:20,69.0,60,16,26.0,8,
6/28/13,19:13:20,68.0,72,1,21.0,19,
6/29/13,20:13:20,66.0,61,14,20.0,9,
6/30/13,21:13:20,65.0,66,5,4.0,10,
6/1/13,22:13:20,65.0,68,11,1.0,7,
6/2/13,23:13:20,68.0,56,14,14.0,12,
6/3/13,0:33:07,70.0,59,11,13.0,19,
6/4/13,1:33:07,,77,4,23.0,6,
6/5/13,2:33:07,69.0,56,1,13.0,20,
6/6/13,3:33:07,65.0,60,8,11.0,20,
6/7/13,4:33:07,69.0,77,7,29.0,20,
6/8/13,5:33:07,66.0,66,13,2.0,20,
6/9/13,6:33:07,69.0,68,18,5.0,17,
6/10/13,7:33:07,70.0,67,7,,8,
6/11/13,8:33:07,66.0,64,14,1.0,12,
6/12/13,9:33:07,69.0,74,15,21.0,19,
6/13/13,10:33:07,67.0,60,1,14.0,19,
6/14/13,11:33:07,65.0,79,1,23.0,10,
6/15/13,12:33:07,65.0,60,17,26.0,14,
6/16/13,13:33:07,70.0,73,9,26.0,14,
6/17/13,14:33:07,66.0,78,9,22.0,3,
6/18/13,15:33:07,65.0,68,16,25.0,13,
6/19/13,16:33:07,67.0,63,2,1.0,20,
6/20/13,17:33:07,67.0,56,4,1.0,4,
6/21/13,18:33:07,65.0,79,13,28.0,3,
6/22/13,19:33:07,68.0,71,6,,6,
6/23/13,20:33:07,70.0,71,8,8.0,9,
6/24/13,21:33:07,67.0,63,4,10.0,11,
6/25/13,22:33:07,70.0,55,12,14.0,12,
6/26/13,23:33:07,69.0,71,7,12.0,16,
6/27/13,0:00:01,,63,4,,19,
6/28/13,1:00:01,69.0,80,20,11.0,20,
6/29/13,2:00:01,70.0,72,14,24.0,18,
6/30/13,3:00:01,68.0,66,8,21.0,2,
6/1/13,4:00:01,69.0,73,1,8.0,7,
6/2/13,5:00:01,67.0,74,15,,12,
6/3/13,6:00:01,68.0,59,18,20.0,2,
6/4/13,7:00:01,68.0,61,18,17.0,9,
6/5/13,8:00:01,69.0,65,11,8.0,17,
6/6/13,9:00:01,65.0,71,2,,13,
6/7/13,10:00:01,70.0,67,10,11.0,12,
6/8/13,11:00:01,68.0,72,20,6.0,8,
6/9/13,12:00:01,65.0,66,16,9.0,15,
6/10/13,13:00:01,,67,11,8.0,11,
6/11/13,14:00:01,68.0,66,20,25.0,1,
6/12/13,15:00:01,67.0,76,18,12.0,15,
6/13/13,16:00:01,66.0,68,8,27.0,12,
6/14/13,17:00:01,65.0,61,19,12.0,10,
6/15/13,18:00:01,65.0,75,9,20.0,12,
6/16/13,19:00:01,67.0,61,3,,2,
6/17/13,20:00:01,66.0,69,5,4.0,10,
6/18/13,21:00:01,,60,20,3.0,14,
6/19/13,22:00:01,70.0,58,5,7.0,7,
6/20/13,23:00:01,66.0,75,9,1.0,20,
6/21/13,0:13:19,66.0,64,11,14.0,3,
6/22/13,1:13:19,68.0,78,17,27.0,15,
6/23/13,2:13:19,70.0,76,16,26.0,1,
6/24/13,3:13:19,65.0,80,1,10.0,13,
6/25/13,4:13:19,67.0,73,13,1.0,1,
6/26/13,5:13:19,70.0,76,3,18.0,17,
6/27/13,6:13:19,65.0,65,10,17.0,13,
6/28/13,7:13:19,65.0,67,15,14.0,2,
6/29/13,8:13:19,68.0,59,6,27.0,6,
6/30/13,9:13:19,67.0,79,6,21.0,16,
6/1/13,10:13:19,67.0,78,17,,11,
6/2/13,11:13:19,68.0,66,4,14.0,3,
6/3/13,12:13:19,67.0,59,18,7.0,20,
6/4/13,13:13:19,67.0,56,7,19.0,9,
6/5/13,14:13:19,65.0,56,2,8.0,9,
6/6/13,15:13:19,69.0,65,7,10.0,13,
6/7/13,16:13:19,66.0,64,14,27.0,6,
6/8/13,17:13:19,65.0,70,8,28.0,5,
6/9/13,18:13:19,70.0,62,7,16.0,9,
6/10/13,19:13:19,69.0,72,10,16.0,15,
6/11/13,20:13:19,65.0,78,14,7.0,19,
6/12/13,21:13:19,65.0,60,8,10.0,10,
6/13/13,22:13:19,65.0,69,3,12.0,2,
6/14/13,23:13:19,67.0,78,10,3.0,13,
6/15/13,0:43:51,67.0,76,16,5.0,18,
6/16/13,1:43:51,65.0,74,19,27.0,16,
6/17/13,2:43:51,65.0,63,2,14.0,4,
6/18/13,3:43:51,67.0,66,20,18.0,15,
6/19/13,4:43:51,70.0,69,13,2.0,18,
6/20/13,5:43:51,70.0,71,11,,18,
6/21/13,6:43:51,65.0,71,14,8.0,18,
6/22/13,7:43:51,69.0,73,7,20.0,8,
6/23/13,8:43:51,66.0,63,7,8.0,10,
6/24/13,9:43:51,66.0,70,1,9.0,1,
6/25/13,10:43:51,70.0,79,1,18.0,1,
6/26/13,11:43:51,,63,2,6.0,1,
6/27/13,12:43:51,67.0,69,16,5.0,8,
6/28/13,13:43:51,,62,16,5.0,7,
6/29/13,14:43:51,69.0,59,18,17.0,3,
6/30/13,15:43:51,69.0,77,12,,15,
6/1/13,16:43:51,67.0,60,4,30.0,7,
6/2/13,17:43:51,67.0,68,17,17.0,13,
6/3/13,18:43:51,66.0,79,19,25.0,12,
6/4/13,19:43:51,66.0,78,20,11.0,17,
6/5/13,20:43:51,68.0,75,13,20.0,8,
6/6/13,21:43:51,,71,13,29.0,9,
6/7/13,22:43:51,65.0,61,4,5.0,11,
6/8/13,23:43:51,,71,13,29.0,20,
6/9/13,0:13:20,69.0,64,16,28.0,2,
6/10/13,1:13:20,66.0,67,2,,12,
6/11/13,2:13:20,65.0,80,5,29.0,7,
6/12/13,3:13:20,,77,15,,12,
6/13/13,4:13:20,67.0,65,11,26.0,10,
6/14/13,5:13:20,67.0,78,9,7.0,18,
6/15/13,6:13:20,67.0,75,6,18.0,9,
6/16/13,7:13:20,67.0,55,8,12.0,7,
6/17/13,8:13:20,65.0,67,16,2.0,8,
6/18/13,9:13:20,69.0,69,19,,3,
6/19/13,10:13:20,69.0,68,11,6.0,17,
6/20/13,11:13:20,69.0,80,6,21.0,19,
6/21/13,12:13:20,66.0,80,20,16.0,17,
6/22/13,13:13:20,67.0,70,4,4.0,13,
6/23/13,14:13:20,67.0,77,12,12.0,8,
6/24/13,15:13:20,69.0,62,7,28.0,2,
6/25/13,16:13:20,67.0,56,8,16.0,10,
6/26/13,17:13:20,65.0,78,9,25.0,15,
6/27/13,18:13:20,65.0,79,15,12.0,19,
6/28/13,19:13:20,67.0,58,10,29.0,9,
6/29/13,20:13:20,67.0,61,9,,14,
6/30/13,21:13:20,69.0,63,7,,13,
6/1/13,22:13:20,67.0,65,6,,14,
6/2/13,23:13:20,68.0,55,4,5.0,17,
6/3/13,0:33:07,65.0,56,2,19.0,19,
6/4/13,1:33:07,66.0,61,6,,20,
6/5/13,2:33:07,66.0,56,12,20.0,5,
6/6/13,3:33:07,67.0,74,3,5.0,10,
6/7/13,4:33:07,66.0,64,8,8.0,19,
6/8/13,5:33:07,67.0,78,3,3.0,15,
6/9/13,6:33:07,66.0,69,8,12.0,7,
6/10/13,7:33:07,70.0,68,5,30.0,10,
6/11/13,8:33:07,69.0,78,7,18.0,5,
6/12/13,9:33:07,67.0,71,12,24.0,5,
6/13/13,10:33:07,,69,3,6.0,3,
6/14/13,11:33:07,67.0,62,1,4.0,4,
6/15/13,12:33:07,68.0,69,4,23.0,4,
6/16/13,13:33:07,68.0,59,3,15.0,17,
6/17/13,14:33:07,66.0,72,3,22.0,8,
6/18/13,15:33:07,68.0,79,8,18.0,12,
6/19/13,16:33:07,68.0,79,11,18.0,2,
6/20/13,17:33:07,68.0,74,4,27.0,12,
6/21/13,18:33:07,,63,11,26.0,7,
6/22/13,19:33:07,66.0,76,16,8.0,17,
6/23/13,20:33:07,66.0,66,2,11.0,11,
6/24/13,21:33:07,69.0,64,18,11.0,9,
6/25/13,22:33:07,65.0,75,4,24.0,12,
6/26/13,23:33:07,65.0,63,13,,4,
6/27/13,0:45:56,66.0,73,13,23.0,14,
6/28/13,1:45:56,69.0,59,12,29.0,15,
6/29/13,2:45:56,,80,19,11.0,11,
6/30/13,3:45:56,67.0,73,18,2.0,10,
6/1/13,4:45:56,67.0,64,6,24.0,7,
6/2/13,5:45:56,69.0,78,1,2.0,11,
6/3/13,6:45:56,,72,8,10.0,5,
6/4/13,7:45:56,67.0,55,14,27.0,4,
6/5/13,8:45:56,70.0,69,6,5.0,14,
6/6/13,9:45:56,68.0,78,1,12.0,14,
6/7/13,10:45:56,69.0,55,13,9.0,11,
6/8/13,11:45:56,66.0,63,16,29.0,15,
6/9/13,12:45:56,66.0,80,6,1.0,2,
6/10/13,13:45:56,69.0,64,12,19.0,9,
6/11/13,14:45:56,65.0,56,3,26.0,11,
6/12/13,15:45:56,70.0,57,14,8.0,16,
6/13/13,16:45:56,70.0,55,6,28.0,17,
6/14/13,17:45:56,69.0,68,2,2.0,8,
6/15/13,18:45:56,70.0,63,11,26.0,7,
6/16/13,19:45:56,70.0,66,14,17.0,9,
6/17/13,20:45:56,69.0,69,18,,8,
6/18/13,21:45:56,70.0,57,13,3.0,8,
6/19/13,22:45:56,68.0,56,16,12.0,8,
6/20/13,23:45:56,,58,13,26.0,20,
6/21/13,0:45:56,66.0,73,9,8.0,15,
6/22/13,1:45:56,69.0,80,2,1.0,9,
6/23/13,2:45:56,67.0,58,12,27.0,1,
6/24/13,3:45:56,70.0,69,17,12.0,6,
6/25/13,4:45:56,70.0,78,11,11.0,15,
6/26/13,5:45:56,68.0,59,19,20.0,14,
6/27/13,6:45:56,70.0,57,4,21.0,2,
6/28/13,7:45:56,68.0,68,3,4.0,5,
6/29/13,8:45:56,68.0,69,1,18.0,10,
6/30/13,9:45:56,,66,19,8.0,2,
6/1/13,10:45:56,70.0,57,20,20.0,11,
6/2/13,11:45:56,65.0,78,8,6.0,8,
6/3/13,12:45:56,67.0,62,7,7.0,17,
6/4/13,13:45:56,65.0,77,9,12.0,16,
6/5/13,14:45:56,67.0,77,13,29.0,6,
6/6/13,15:45:56,66.0,60,4,24.0,9,
6/7/13,16:45:56,65.0,75,12,1.0,16,
6/8/13,17:45:56,67.0,67,10,13.0,16,
6/9/13,18:45:56,67.0,70,13,16.0,17,
6/10/13,19:45:56,68.0,72,13,20.0,15,
6/11/13,20:45:56,67.0,75,10,20.0,2,
6/12/13,21:45:56,65.0,72,18,1.0,12,
6/13/13,22:45:56,65.0,62,18,8.0,6,
6/14/13,23:45:56,66.0,59,4,8.0,18,
6/15/13,0:45:56,69.0,61,9,12.0,7,
6/16/13,1:45:56,69.0,75,19,17.0,9,
6/17/13,2:45:56,67.0,59,9,9.0,4,
6/18/13,3:45:56,70.0,70,7,8.0,12,
6/19/13,4:45:56,66.0,60,5,25.0,16,
6/20/13,5:45:56,67.0,76,10,19.0,20,
6/21/13,6:45:56,67.0,62,19,16.0,15,
6/22/13,7:45:56,65.0,76,8,5.0,9,
6/23/13,8:45:56,,71,7,13.0,9,
6/24/13,9:45:56,,63,2,4.0,10,
6/25/13,10:45:56,65.0,64,2,29.0,12,
6/26/13,11:45:56,70.0,67,8,10.0,18,
6/27/13,12:45:56,68.0,58,11,3.0,16,
6/28/13,13:45:56,69.0,68,2,10.0,5,
6/29/13,14:45:56,67.0,65,20,26.0,8,
6/30/13,15:45:56,66.0,66,2,7.0,9,
6/1/13,16:45:56,69.0,80,18,20.0,10,
6/2/13,17:45:56,65.0,75,6,30.0,10,
6/3/13,18:45:56,70.0,72,11,,12,
6/4/13,0:00:01,,62,10,,8,
6/5/13,1:00:01,68.0,68,16,3.0,7,
6/6/13,2:00:01,66.0,74,12,20.0,7,
6/7/13,3:00:01,66.0,67,8,30.0,6,
6/8/13,4:00:01,65.0,76,9,4.0,5,
6/9/13,5:00:01,66.0,66,13,20.0,17,
6/10/13,6:00:01,65.0,58,1,6.0,9,
6/11/13,7:00:01,67.0,60,5,17.0,20,
6/12/13,8:00:01,65.0,77,17,20.0,19,
6/13/13,9:00:01,,68,11,7.0,2,
6/14/13,10:00:01,70.0,69,4,28.0,10,
6/15/13,11:00:01,66.0,60,9,12.0,2,
6/16/13,12:00:01,68.0,69,14,3.0,2,
6/17/13,13:00:01,65.0,65,9,6.0,3,
6/18/13,14:00:01,68.0,55,19,11.0,9,
6/19/13,15:00:01,70.0,57,14,21.0,2,
6/20/13,16:00:01,67.0,74,15,,15,
6/21/13,17:00:01,70.0,68,14,4.0,10,
6/22/13,18:00:01,65.0,59,20,5.0,9,
6/23/13,19:00:01,69.0,56,11,11.0,6,
6/24/13,20:00:01,69.0,67,12,19.0,3,
6/25/13,21:00:01,66.0,68,5,4.0,4,
6/26/13,22:00:01,68.0,59,16,22.0,19,
6/27/13,23:00:01,70.0,59,11,4.0,3,
6/28/13,0:13:19,70.0,80,15,20.0,6,
6/29/13,1:13:19,65.0,67,12,,10,
6/30/13,2:13:19,,71,1,30.0,16,
6/1/13,3:13:19,68.0,56,16,6.0,8,
6/2/13,4:13:19,67.0,56,1,29.0,17,
6/3/13,5:13:19,69.0,74,5,22.0,14,
6/4/13,6:13:19,65.0,68,10,,19,
6/5/13,7:13:19,65.0,61,1,11.0,8,
6/6/13,8:13:19,65.0,76,15,24.0,13,
6/7/13,9:13:19,68.0,65,2,6.0,13,
6/8/13,10:13:19,68.0,71,7,16.0,16,
6/9/13,11:13:19,68.0,67,3,,14,
6/10/13,12:13:19,68.0,68,6,28.0,15,
6/11/13,13:13:19,66.0,78,4,18.0,7,
6/12/13,14:13:19,70.0,66,11,18.0,15,
6/13/13,15:13:19,66.0,58,10,1.0,1,
6/14/13,16:13:19,65.0,65,17,3.0,13,
6/15/13,17:13:19,69.0,58,15,30.0,9,
6/16/13,18:13:19,,80,7,19.0,20,
6/17/13,19:13:19,69.0,67,7,11.0,15,
6/18/13,20:13:19,69.0,64,9,22.0,8,
6/19/13,21:13:19,65.0,62,5,14.0,20,
6/20/13,22:13:19,70.0,58,3,8.0,3,
6/21/13,23:13:19,,60,11,1.0,9,
6/22/13,0:43:51,65.0,78,3,14.0,5,
6/23/13,1:43:51,69.0,80,11,15.0,7,
6/24/13,2:43:51,65.0,56,11,18.0,11,
6/25/13,3:43:51,65.0,79,8,11.0,15,
6/26/13,4:43:51,70.0,65,16,16.0,18,
6/27/13,5:43:51,65.0,60,18,,20,
6/28/13,6:43:51,,59,14,10.0,19,
6/29/13,7:43:51,66.0,75,5,4.0,12,
6/30/13,8:43:51,69.0,76,17,19.0,4,
6/1/13,9:43:51,65.0,76,16,5.0,6,
6/2/13,10:43:51,67.0,55,6,12.0,1,
6/3/13,11:43:51,70.0,66,7,22.0,8,
6/4/13,12:43:51,,56,5,16.0,9,
6/5/13,13:43:51,70.0,57,1,16.0,16,
6/6/13,14:43:51,69.0,68,20,26.0,11,
6/7/13,15:43:51,67.0,65,16,9.0,7,
6/8/13,16:43:51,65.0,64,3,,15,
6/9/13,17:43:51,69.0,61,15,29.0,6,
6/10/13,18:43:51,69.0,66,5,12.0,18,
6/11/13,19:43:51,65.0,74,15,7.0,20,
6/12/13,20:43:51,65.0,72,4,17.0,18,
6/13/13,21:43:51,65.0,79,7,25.0,10,
6/14/13,22:43:51,67.0,70,3,11.0,7,
6/15/13,23:43:51,,55,13,30.0,14,
6/16/13,0:13:20,65.0,77,5,23.0,9,
6/17/13,1:13:20,70.0,64,1,9.0,10,
6/18/13,2:13:20,68.0,66,5,19.0,16,
6/19/13,3:13:20,68.0,71,12,20.0,20,
6/20/13,4:13:20,68.0,63,16,23.0,2,
6/21/13,5:13:20,70.0,55,12,25.0,6,
6/22/13,6:13:20,,76,3,2.0,5,
6/23/13,7:13:20,69.0,70,15,22.0,6,
6/24/13,8:13:20,68.0,65,11,22.0,1,
6/25/13,9:13:20,70.0,76,18,26.0,19,
6/26/13,10:13:20,,58,11,8.0,6,
6/27/13,11:13:20,68.0,77,15,20.0,14,
6/28/13,12:13:20,65.0,71,14,5.0,1,
6/29/13,13:13:20,68.0,55,14,10.0,20,
6/30/13,14:13:20,65.0,64,19,2.0,4,
6/1/13,15:13:20,66.0,77,2,2.0,1,
6/2/13,16:13:20,67.0,69,2,19.0,18,
6/3/13,17:13:20,68.0,68,5,6.0,13,
6/4/13,18:13:20,65.0,75,14,30.0,8,
6/5/13,19:13:20,67.0,72,14,14.0,11,
6/6/13,20:13:20,65.0,71,12,5.0,18,
6/7/13,21:13:20,66.0,74,19,14.0,11,
6/8/13,22:13:20,68.0,57,17,22.0,4,
6/9/13,23:13:20,69.0,79,12,,12,
6/10/13,0:33:07,65.0,76,9,12.0,12,
6/11/13,1:33:07,69.0,57,10,8.0,14,
6/12/13,2:33:07,66.0,79,5,7.0,9,
6/13/13,3:33:07,68.0,64,13,4.0,10,
6/14/13,4:33:07,66.0,58,11,24.0,16,
6/15/13,5:33:07,69.0,60,9,1.0,12,
6/16/13,6:33:07,69.0,61,7,21.0,5,
6/17/13,7:33:07,66.0,75,2,11.0,2,
6/18/13,8:33:07,68.0,70,9,1.0,15,
6/19/13,9:33:07,69.0,80,17,18.0,5,
6/20/13,10:33:07,68.0,61,7,18.0,18,
